"";"ano";"uf";"divisao";"percentual";"vinculos"
"10714";2011;"SC";17;0,51571615492833;101647
"10697";2011;"SC";18;0,754627199888038;171486
"10718";2011;"SC";19;0,756688434800927;18988
"10709";2011;"SC";20;0,769935544018131;62213
"10702";2011;"SC";21;0,46431249062828;26676
"10703";2011;"SC";23;0,317697228144989;469
"10713";2011;"SC";24;0,494636388966286;14356
"10711";2011;"SC";26;0,555634353463168;54993
"10716";2011;"SC";27;0,243749353381384;28997
"10710";2011;"SC";28;0,487603028319149;59571
"10704";2011;"SC";29;0,363519773863428;76414
"10705";2011;"SC";31;0,445515307035866;33514
"10715";2011;"SC";34;0,444668900275916;20296
"10707";2011;"SC";35;0,427833987198018;9686
"10706";2011;"SC";36;0,733131391164691;49189
"10719";2011;"SE";1;0,878633997714866;23631
"10740";2011;"SE";5;0,921951219512195;205
"10721";2011;"SE";10;0;0
"10724";2011;"SE";11;0,0331210191082803;3925
"10722";2011;"SE";13;0;0
"10723";2011;"SE";14;0,203243243243243;2775
"10731";2011;"SE";15;0,731626016260163;12300
"10735";2011;"SE";16;0,806100217864924;459
"10737";2011;"SE";17;0,773547751887102;6094
"10720";2011;"SE";18;0,945694336695112;3867
"10741";2011;"SE";19;0,931254819874408;9077
"10732";2011;"SE";20;0,914965986394558;588
"10725";2011;"SE";21;0,856031128404669;514
"10726";2011;"SE";23;0,0341753343239227;673
"10736";2011;"SE";24;0,727019867549669;7550
"10734";2011;"SE";26;0,859716013673416;7606
"10739";2011;"SE";27;0,837037037037037;135
"10733";2011;"SE";28;0,790896159317212;2109
"10727";2011;"SE";29;0,775378961874139;2177
"10728";2011;"SE";31;0,848484848484849;165
"10738";2011;"SE";34;0,855555555555556;450
"10730";2011;"SE";35;0,309701492537313;268
"10729";2011;"SE";36;0,891196256215268;3419
"14836";2011;"SP";1;0,668682943184589;656160
"14857";2011;"SP";5;0,65730880929332;3099
"14838";2011;"SP";10;0,72;50
"14841";2011;"SP";11;0,0770348837209302;688
"14839";2011;"SP";13;0,347239263803681;815
"14840";2011;"SP";14;0,301449275362319;21735
"14848";2011;"SP";15;0,440239144994747;630078
"14852";2011;"SP";16;0,222574257425743;2525
"14854";2011;"SP";17;0,572694597929296;186410
"14837";2011;"SP";18;0,803315934479487;285651
"14858";2011;"SP";19;0,796128448409949;141442
"14849";2011;"SP";20;0,619518348623853;43600
"14842";2011;"SP";21;0,326187830860728;107107
"14843";2011;"SP";23;0,0517663176436051;10219
"14853";2011;"SP";24;0,209986392689504;320416
"14851";2011;"SP";26;0,457310803501911;168251
"14856";2011;"SP";27;0,193692661601488;109111
"14850";2011;"SP";28;0,383191337232842;348249
"14844";2011;"SP";29;0,23250131427897;372828
"14845";2011;"SP";31;0,33827153675694;144857
"14855";2011;"SP";34;0,108409145837498;335147
"14847";2011;"SP";35;0,170013790725737;46408
"14846";2011;"SP";36;0,600339572635415;169036
"10742";2011;"TO";1;0,836084051203607;24842
"10763";2011;"TO";5;0,652509652509653;259
"10744";2011;"TO";10;1;4
"10747";2011;"TO";11;0,65;40
"10745";2011;"TO";13;0,446969696969697;132
"10746";2011;"TO";14;0,538363171355499;1564
"10754";2011;"TO";15;0,79129403175762;10958
"10758";2011;"TO";16;0;0
"10760";2011;"TO";17;0,930851063829787;188
"10743";2011;"TO";18;0,933155080213904;748
"10764";2011;"TO";19;0,896379525593009;801
"10755";2011;"TO";20;0,920398009950249;201
"10748";2011;"TO";21;1;27
"10749";2011;"TO";23;1;2
"10759";2011;"TO";24;0,273745333886354;2411
"10757";2011;"TO";26;0,85358740034999;5143
"10762";2011;"TO";27;0,704545454545455;132
"10756";2011;"TO";28;0,792165397170838;919
"10750";2011;"TO";29;0,631578947368421;266
"10751";2011;"TO";31;0,906779661016949;118
"10761";2011;"TO";34;0,768844221105528;398
"10753";2011;"TO";35;0,68;25
"10752";2011;"TO";36;0,905405405405405;592
"10765";2012;"AC";1;0,926553672316384;5487
"10786";2012;"AC";5;0,777777777777778;45
"10767";2012;"AC";10;1;1
"10770";2012;"AC";11;0;0
"10768";2012;"AC";13;1;1
"10769";2012;"AC";14;0,701863354037267;644
"10777";2012;"AC";15;0,780737268271894;4693
"10781";2012;"AC";16;0,8;15
"10783";2012;"AC";17;0,942307692307692;104
"10766";2012;"AC";18;0,964980544747082;257
"10787";2012;"AC";19;0,83125;320
"10778";2012;"AC";20;0,76045197740113;2655
"10771";2012;"AC";21;1;8
"10772";2012;"AC";23;0;0
"10782";2012;"AC";24;0,711693548387097;496
"10780";2012;"AC";26;0,905027932960894;2148
"10785";2012;"AC";27;0,826086956521739;69
"10779";2012;"AC";28;0,823728813559322;295
"10773";2012;"AC";29;0,864864864864865;74
"10774";2012;"AC";31;0,933333333333333;15
"10784";2012;"AC";34;0,788888888888889;90
"10776";2012;"AC";35;0,833333333333333;24
"10775";2012;"AC";36;0,895522388059702;335
"10788";2012;"AL";1;0,882761647041615;13673
"10809";2012;"AL";5;0,882352941176471;102
"10790";2012;"AL";10;0;0
"10793";2012;"AL";11;0,0152671755725191;393
"10791";2012;"AL";13;0,333333333333333;138
"10792";2012;"AL";14;0,749706227967098;851
"10800";2012;"AL";15;0,773190184940363;137666
"10804";2012;"AL";16;0,672489082969432;229
"10806";2012;"AL";17;0,783558792924037;961
"10789";2012;"AL";18;0,959295929592959;909
"10810";2012;"AL";19;0,961432506887052;363
"10801";2012;"AL";20;0,86986301369863;584
"10794";2012;"AL";21;0,75609756097561;164
"10795";2012;"AL";23;0;0
"10805";2012;"AL";24;0,754019292604502;5598
"10803";2012;"AL";26;0,893207164582629;2959
"10808";2012;"AL";27;0,698051948051948;308
"10802";2012;"AL";28;0,709540636042403;2830
"10796";2012;"AL";29;0,612466124661247;1845
"10797";2012;"AL";31;0,725490196078431;102
"10807";2012;"AL";34;0,850299401197605;334
"10799";2012;"AL";35;0,75609756097561;123
"10798";2012;"AL";36;0,91987431264729;1273
"10811";2012;"AM";1;0,772954283519017;5206
"10832";2012;"AM";5;0,818181818181818;209
"10813";2012;"AM";10;0,176470588235294;17
"10816";2012;"AM";11;0,0282229965156794;2870
"10814";2012;"AM";13;0,428571428571429;21
"10815";2012;"AM";14;0,525316455696203;316
"10823";2012;"AM";15;0,705753123712756;14566
"10827";2012;"AM";16;0,231707317073171;82
"10829";2012;"AM";17;0,912507701786815;1623
"10812";2012;"AM";18;0,923928077455048;2169
"10833";2012;"AM";19;0,836363636363636;55
"10824";2012;"AM";20;0,742652899126291;2518
"10817";2012;"AM";21;0,683878241262683;4435
"10818";2012;"AM";23;0,119309262166405;637
"10828";2012;"AM";24;0,50709219858156;2820
"10826";2012;"AM";26;0,755896496450653;4367
"10831";2012;"AM";27;0,448214916931778;2829
"10825";2012;"AM";28;0,60046787534464;11969
"10819";2012;"AM";29;0,605413243112615;10345
"10820";2012;"AM";31;0,784516004627844;10372
"10830";2012;"AM";34;0,600039077764752;5118
"10822";2012;"AM";35;0,306579294572962;22738
"10821";2012;"AM";36;0,763636363636364;2805
"10834";2012;"AP";1;0,938808373590982;621
"10855";2012;"AP";5;1;4
"10836";2012;"AP";10;0;0
"10839";2012;"AP";11;0;0
"10837";2012;"AP";13;0,247578947368421;2375
"10838";2012;"AP";14;0,593457943925234;214
"10846";2012;"AP";15;0,787556053811659;1784
"10850";2012;"AP";16;0,333333333333333;3
"10852";2012;"AP";17;0,962962962962963;27
"10835";2012;"AP";18;0,974226804123711;194
"10856";2012;"AP";19;1;2
"10847";2012;"AP";20;0,639138240574506;557
"10840";2012;"AP";21;0,166666666666667;6
"10841";2012;"AP";23;0;0
"10851";2012;"AP";24;0,953846153846154;65
"10849";2012;"AP";26;0,909090909090909;979
"10854";2012;"AP";27;0;0
"10848";2012;"AP";28;0,767772511848341;211
"10842";2012;"AP";29;0,735074626865672;268
"10843";2012;"AP";31;1;3
"10853";2012;"AP";34;0,647058823529412;34
"10845";2012;"AP";35;0,756906077348066;181
"10844";2012;"AP";36;0,959641255605381;223
"10857";2012;"BA";1;0,833876501348851;174593
"10878";2012;"BA";5;0,930405405405405;1480
"10859";2012;"BA";10;0,9375;32
"10862";2012;"BA";11;0,0230916487197894;8358
"10860";2012;"BA";13;0,190651558073654;7060
"10861";2012;"BA";14;0,579878748156644;6103
"10869";2012;"BA";15;0,755229595873287;63198
"10873";2012;"BA";16;0,527910685805423;627
"10875";2012;"BA";17;0,856026166980818;18038
"10858";2012;"BA";18;0,929967985364738;17492
"10879";2012;"BA";19;0,930928788988703;51874
"10870";2012;"BA";20;0,887686387686388;4158
"10863";2012;"BA";21;0,473174461577673;7847
"10864";2012;"BA";23;0,0242745535714286;3584
"10874";2012;"BA";24;0,393313505177352;18156
"10872";2012;"BA";26;0,848604755187008;29063
"10877";2012;"BA";27;0,227079240340537;6108
"10871";2012;"BA";28;0,545065135791565;22645
"10865";2012;"BA";29;0,50838368067341;14731
"10866";2012;"BA";31;0,681924882629108;5112
"10876";2012;"BA";34;0,239575137686861;10168
"10868";2012;"BA";35;0,36039119804401;2045
"10867";2012;"BA";36;0,730094087909002;14242
"10880";2012;"CE";1;0,919496462163621;35191
"10901";2012;"CE";5;0,908711217183771;3352
"10882";2012;"CE";10;0;0
"10885";2012;"CE";11;0,010752688172043;279
"10883";2012;"CE";13;0,706730769230769;208
"10884";2012;"CE";14;0,771971496437055;3789
"10892";2012;"CE";15;0,807662847737162;61361
"10896";2012;"CE";16;0,352112676056338;142
"10898";2012;"CE";17;0,857057725159906;25171
"10881";2012;"CE";18;0,94866417550014;78678
"10902";2012;"CE";19;0,946379915454739;89183
"10893";2012;"CE";20;0,97010989010989;2275
"10886";2012;"CE";21;0,859669811320755;4240
"10887";2012;"CE";23;0,0787644787644788;1295
"10897";2012;"CE";24;0,768733850129199;9288
"10895";2012;"CE";26;0,884453684453684;21645
"10900";2012;"CE";27;0,747017119142314;5783
"10894";2012;"CE";28;0,846209871701496;17849
"10888";2012;"CE";29;0,734032786885246;7625
"10889";2012;"CE";31;0,656483587910302;3077
"10899";2012;"CE";34;0,741680767061478;3546
"10891";2012;"CE";35;0,874767225325885;2148
"10890";2012;"CE";36;0,907139372255651;12298
"10903";2012;"DF";1;0,75765115700423;12057
"10924";2012;"DF";5;0,634615384615385;52
"10905";2012;"DF";10;0,6;10
"10908";2012;"DF";11;0;0
"10906";2012;"DF";13;0,155172413793103;116
"10907";2012;"DF";14;0,460291734197731;617
"10915";2012;"DF";15;0,712725084479008;21603
"10919";2012;"DF";16;0,155963302752294;109
"10921";2012;"DF";17;0,869402985074627;268
"10904";2012;"DF";18;0,861595351294242;1893
"10925";2012;"DF";19;0,896907216494845;291
"10916";2012;"DF";20;0,806658130601793;1562
"10909";2012;"DF";21;0,596330275229358;436
"10910";2012;"DF";23;0,0050761421319797;197
"10920";2012;"DF";24;0,376613795647363;2711
"10918";2012;"DF";26;0,572289156626506;4814
"10923";2012;"DF";27;0,759162303664921;191
"10917";2012;"DF";28;0,670987418985894;5246
"10911";2012;"DF";29;0,48151798915722;2029
"10912";2012;"DF";31;0,674397031539889;1078
"10922";2012;"DF";34;0,607235142118863;387
"10914";2012;"DF";35;0,887755102040816;196
"10913";2012;"DF";36;0,773887079261672;3684
"10926";2012;"ES";1;0,890763875940083;64356
"10947";2012;"ES";5;0,918918918918919;592
"10928";2012;"ES";10;0,921052631578947;38
"10931";2012;"ES";11;0,0130468150422103;3909
"10929";2012;"ES";13;0,0530018761726079;4264
"10930";2012;"ES";14;0,437152741377503;9539
"10938";2012;"ES";15;0,708959729517599;33126
"10942";2012;"ES";16;0,236842105263158;38
"10944";2012;"ES";17;0,849462365591398;2232
"10927";2012;"ES";18;0,927515172236943;23398
"10948";2012;"ES";19;0,919367588932806;3795
"10939";2012;"ES";20;0,886260236578708;5495
"10932";2012;"ES";21;0,499178082191781;1825
"10933";2012;"ES";23;0,101654846335697;423
"10943";2012;"ES";24;0,636333221813316;5978
"10941";2012;"ES";26;0,622956336408761;35659
"10946";2012;"ES";27;0,141736471213934;7521
"10940";2012;"ES";28;0,487469599238659;18914
"10934";2012;"ES";29;0,283262661012881;24998
"10935";2012;"ES";31;0,634578079534433;4124
"10945";2012;"ES";34;0,67830985915493;1775
"10937";2012;"ES";35;0,436708860759494;632
"10936";2012;"ES";36;0,82104955700516;10271
"10949";2012;"GO";1;0,656082634301969;164871
"10970";2012;"GO";5;0,772151898734177;316
"10951";2012;"GO";10;0,847457627118644;59
"10954";2012;"GO";11;0,666666666666667;9
"10952";2012;"GO";13;0,118877551020408;5880
"10953";2012;"GO";14;0,371135469364812;7116
"10961";2012;"GO";15;0,661979219795112;137246
"10965";2012;"GO";16;0,530973451327434;113
"10967";2012;"GO";17;0,884471718249733;11244
"10950";2012;"GO";18;0,922135234865862;40108
"10971";2012;"GO";19;0,849078462348605;9495
"10962";2012;"GO";20;0,859209597741708;2834
"10955";2012;"GO";21;0,749618708693442;7868
"10956";2012;"GO";23;0,19047619047619;105
"10966";2012;"GO";24;0,4764724400006;66709
"10964";2012;"GO";26;0,809813386036259;26311
"10969";2012;"GO";27;0,604863221884498;2303
"10963";2012;"GO";28;0,658795926517572;20032
"10957";2012;"GO";29;0,499923076923077;13000
"10958";2012;"GO";31;0,689054726368159;2412
"10968";2012;"GO";34;0,518907050500122;8198
"10960";2012;"GO";35;0,659267480577136;901
"10959";2012;"GO";36;0,812791951131872;16698
"10972";2012;"MA";1;0,775807890755325;25777
"10993";2012;"MA";5;0,897887323943662;284
"10974";2012;"MA";10;1;7
"10977";2012;"MA";11;0,0639269406392694;219
"10975";2012;"MA";13;0,52262443438914;1326
"10976";2012;"MA";14;0,598828696925329;1366
"10984";2012;"MA";15;0,686490924017149;10963
"10988";2012;"MA";16;0,184466019417476;103
"10990";2012;"MA";17;0,944230769230769;520
"10973";2012;"MA";18;0,961864406779661;1416
"10994";2012;"MA";19;0,917248255234297;1003
"10985";2012;"MA";20;0,872266973532796;869
"10978";2012;"MA";21;0,245652173913043;460
"10979";2012;"MA";23;0,0830324909747292;277
"10989";2012;"MA";24;0,721829268292683;8200
"10987";2012;"MA";26;0,884920634920635;14112
"10992";2012;"MA";27;0,29029029029029;4995
"10986";2012;"MA";28;0,731735827001753;3422
"10980";2012;"MA";29;0,406963470319635;3504
"10981";2012;"MA";31;0,70948905109489;685
"10991";2012;"MA";34;0,838264299802761;507
"10983";2012;"MA";35;0,822335025380711;788
"10982";2012;"MA";36;0,906623586429725;3095
"10995";2012;"MG";1;0,794169160037948;493308
"11016";2012;"MG";5;0,890429958391123;721
"10997";2012;"MG";10;0,315746753246753;1232
"11000";2012;"MG";11;0,237244897959184;392
"10998";2012;"MG";13;0,104103945491998;56799
"10999";2012;"MG";14;0,560044893378227;27621
"11007";2012;"MG";15;0,686105283054532;264525
"11011";2012;"MG";16;0,398086522462562;2404
"11013";2012;"MG";17;0,839539726801031;56662
"10996";2012;"MG";18;0,928013282230886;121064
"11017";2012;"MG";19;0,928680413928545;66195
"11008";2012;"MG";20;0,807136613707646;19449
"11001";2012;"MG";21;0,689388356669123;16284
"11002";2012;"MG";23;0,157569515962925;1942
"11012";2012;"MG";24;0,574266920593757;74037
"11010";2012;"MG";26;0,715576449412656;84448
"11015";2012;"MG";27;0,284314952388537;87899
"11009";2012;"MG";28;0,55878847574489;101525
"11003";2012;"MG";29;0,40726429675425;62112
"11004";2012;"MG";31;0,618336828164662;36244
"11014";2012;"MG";34;0,395604176032769;100095
"11006";2012;"MG";35;0,38192627824019;4205
"11005";2012;"MG";36;0,807412414427889;69532
"11018";2012;"MS";1;0,71158099088371;99931
"11039";2012;"MS";5;0,739776951672863;538
"11020";2012;"MS";10;0,975609756097561;82
"11023";2012;"MS";11;0,142857142857143;7
"11021";2012;"MS";13;0,0929614873837981;2259
"11022";2012;"MS";14;0,526734104046243;1384
"11030";2012;"MS";15;0,660857826593852;65188
"11034";2012;"MS";16;0,30188679245283;53
"11036";2012;"MS";17;0,783049040511727;5628
"11019";2012;"MS";18;0,931999306999307;11544
"11040";2012;"MS";19;0,844419858940672;7231
"11031";2012;"MS";20;0,879356568364611;3357
"11024";2012;"MS";21;0,446771978021978;2912
"11025";2012;"MS";23;0,539130434782609;115
"11035";2012;"MS";24;0,471376686267727;23128
"11033";2012;"MS";26;0,770253765775546;7369
"11038";2012;"MS";27;0,483785220627326;1881
"11032";2012;"MS";28;0,674614505996573;7004
"11026";2012;"MS";29;0,629321591650359;6132
"11027";2012;"MS";31;0,607910576096303;1163
"11037";2012;"MS";34;0,656774193548387;775
"11029";2012;"MS";35;0,675392670157068;191
"11028";2012;"MS";36;0,848338950409244;2077
"11041";2012;"MT";1;0,524832068665257;192936
"11062";2012;"MT";5;0,825053995680346;463
"11043";2012;"MT";10;0;0
"11046";2012;"MT";11;0;0
"11044";2012;"MT";13;0,261085373924553;3022
"11045";2012;"MT";14;0,478341584158416;3232
"11053";2012;"MT";15;0,68309918908108;82499
"11057";2012;"MT";16;0,137254901960784;51
"11059";2012;"MT";17;0,550895225464191;6032
"11042";2012;"MT";18;0,912936200211491;2837
"11063";2012;"MT";19;0,717948717948718;3198
"11054";2012;"MT";20;0,753859833481529;24742
"11047";2012;"MT";21;0,748299319727891;441
"11048";2012;"MT";23;0,61864406779661;118
"11058";2012;"MT";24;0,417729393468118;12860
"11056";2012;"MT";26;0,738167096061833;13585
"11061";2012;"MT";27;0,701711491442543;1636
"11055";2012;"MT";28;0,669024045261669;7777
"11049";2012;"MT";29;0,563679756997179;4609
"11050";2012;"MT";31;0,597998331943286;1199
"11060";2012;"MT";34;0,603053435114504;1048
"11052";2012;"MT";35;0,570967741935484;310
"11051";2012;"MT";36;0,794777491724899;5438
"11064";2012;"PA";1;0,819802385008518;73375
"11085";2012;"PA";5;0,818683212685281;2901
"11066";2012;"PA";10;0,917647058823529;85
"11069";2012;"PA";11;0,367088607594937;79
"11067";2012;"PA";13;0,0674297710686794;20006
"11068";2012;"PA";14;0,431869795609387;2642
"11076";2012;"PA";15;0,770948515332129;37079
"11080";2012;"PA";16;0,267326732673267;101
"11082";2012;"PA";17;0,909391049156273;2726
"11065";2012;"PA";18;0,94102672889266;2357
"11086";2012;"PA";19;0,801709401709402;1755
"11077";2012;"PA";20;0,846003681186904;35858
"11070";2012;"PA";21;0,42789598108747;2115
"11071";2012;"PA";23;0,0874524714828897;263
"11081";2012;"PA";24;0,616776665956994;4697
"11079";2012;"PA";26;0,839660533817051;15436
"11084";2012;"PA";27;0,200855169389321;9121
"11078";2012;"PA";28;0,641735918744229;6498
"11072";2012;"PA";29;0,576488319517709;3981
"11073";2012;"PA";31;0,544618215271389;1087
"11083";2012;"PA";34;0,824302134646962;609
"11075";2012;"PA";35;0,611428571428571;1225
"11074";2012;"PA";36;0,82513925890046;4129
"11087";2012;"PB";1;0,878149100257069;21395
"11108";2012;"PB";5;0,901554404145078;193
"11089";2012;"PB";10;0,823529411764706;17
"11092";2012;"PB";11;0,25;20
"11090";2012;"PB";13;0,241228070175439;228
"11091";2012;"PB";14;0,808510638297872;1645
"11099";2012;"PB";15;0,85071057666029;29272
"11103";2012;"PB";16;0,765258215962441;213
"11105";2012;"PB";17;0,879092992796333;12216
"11088";2012;"PB";18;0,962728785357737;6010
"11109";2012;"PB";19;0,896887550200803;19920
"11100";2012;"PB";20;0,934466019417476;412
"11093";2012;"PB";21;0,766536964980545;1285
"11094";2012;"PB";23;0,138888888888889;108
"11104";2012;"PB";24;0,825560266505148;8255
"11102";2012;"PB";26;0,833098525406218;10647
"11107";2012;"PB";27;0,940425531914894;470
"11101";2012;"PB";28;0,888835302628406;4147
"11095";2012;"PB";29;0,822089947089947;1512
"11096";2012;"PB";31;0,928571428571429;266
"11106";2012;"PB";34;0,982758620689655;174
"11098";2012;"PB";35;0,928571428571429;14
"11097";2012;"PB";36;0,912162162162162;3700
"11110";2012;"PE";1;0,914254681737345;83783
"11131";2012;"PE";5;0,823218997361478;758
"11112";2012;"PE";10;0,318181818181818;22
"11115";2012;"PE";11;0,272727272727273;33
"11113";2012;"PE";13;0,774725274725275;182
"11114";2012;"PE";14;0,554638040187173;3633
"11122";2012;"PE";15;0,771585179309954;141208
"11126";2012;"PE";16;0,176470588235294;255
"11128";2012;"PE";17;0,873272379332341;9406
"11111";2012;"PE";18;0,963601413778136;32254
"11132";2012;"PE";19;0,900308036964436;3571
"11123";2012;"PE";20;0,909090909090909;1342
"11116";2012;"PE";21;0,610230032861837;6999
"11117";2012;"PE";23;0,126984126984127;189
"11127";2012;"PE";24;0,644589214621788;22104
"11125";2012;"PE";26;0,829939776312016;31383
"11130";2012;"PE";27;0,341912692404744;3963
"11124";2012;"PE";28;0,660587002096436;14310
"11118";2012;"PE";29;0,485050432276657;11104
"11119";2012;"PE";31;0,544346235903688;6562
"11129";2012;"PE";34;0,593234100135318;3695
"11121";2012;"PE";35;0,242663536442215;9371
"11120";2012;"PE";36;0,830683985829776;11009
"11133";2012;"PI";1;0,711208470244615;16434
"11154";2012;"PI";5;0,922169811320755;424
"11135";2012;"PI";10;1;1
"11138";2012;"PI";11;0,272727272727273;11
"11136";2012;"PI";13;0;1
"11137";2012;"PI";14;0,776230269266481;1077
"11145";2012;"PI";15;0,866827461452321;11609
"11149";2012;"PI";16;0,135593220338983;59
"11151";2012;"PI";17;0,895486935866983;421
"11134";2012;"PI";18;0,961660777385159;5660
