date,indicador,valor
2003-08-01,Outras contas,-299117
2003-09-01,Outras contas,-1606938
2003-10-01,Outras contas,-4508169
2003-11-01,Outras contas,1805977
2003-12-01,Outras contas,-2506739
2004-01-01,Outras contas,831155
2004-02-01,Outras contas,-386834
2004-03-01,Outras contas,-887099
2004-04-01,Outras contas,-963756
2004-05-01,Outras contas,1458326
2004-06-01,Outras contas,-354657
2004-07-01,Outras contas,-1036303
2004-08-01,Outras contas,-1349207
2004-09-01,Outras contas,-1483447
2004-10-01,Outras contas,-128477
2004-11-01,Outras contas,-1953459
2004-12-01,Outras contas,-1491797
2005-01-01,Outras contas,-716540
2005-02-01,Outras contas,-319744
2005-03-01,Outras contas,-18046
2005-04-01,Outras contas,-118777
2005-05-01,Outras contas,366661
2005-06-01,Outras contas,-21267
2005-07-01,Outras contas,-272922
2005-08-01,Outras contas,310147
2005-09-01,Outras contas,-282413
2005-10-01,Outras contas,-182039
2005-11-01,Outras contas,-328472
2005-12-01,Outras contas,10483
2006-01-01,Outras contas,2023026
2006-02-01,Outras contas,1375389
2006-03-01,Outras contas,-545304
2006-04-01,Outras contas,1939279
2006-05-01,Outras contas,-3498501
2006-06-01,Outras contas,3011333
2006-07-01,Outras contas,558960
2006-08-01,Outras contas,1187731
2006-09-01,Outras contas,-327859
2006-10-01,Outras contas,640894
2006-11-01,Outras contas,-188663
2006-12-01,Outras contas,820108
2007-01-01,Outras contas,435661
2007-03-01,Outras contas,1120909
2007-04-01,Outras contas,394306
2007-05-01,Outras contas,2196902
2007-06-01,Outras contas,807310
2007-07-01,Outras contas,1239206
2007-08-01,Outras contas,-1786278
2007-09-01,Outras contas,2981298
2007-10-01,Outras contas,2043726
2007-11-01,Outras contas,-514380
2007-12-01,Outras contas,709280
2008-01-01,Outras contas,-282109
2008-02-01,Outras contas,2680353
2008-03-01,Outras contas,-1559494
2008-04-01,Outras contas,1098704
2008-05-01,Outras contas,2050230
2008-06-01,Outras contas,1284350
2008-07-01,Outras contas,1180249
2008-08-01,Outras contas,-1275619
2008-09-01,Outras contas,-6408815
2008-10-01,Outras contas,-3488378
2008-11-01,Outras contas,596356
2008-12-01,Outras contas,1199391
2009-01-01,Outras contas,-1487960
2009-02-01,Outras contas,732856
2009-03-01,Outras contas,12829258
2009-04-01,Outras contas,-1282166
2009-05-01,Outras contas,27055
2009-06-01,Outras contas,27138164
2009-07-01,Outras contas,25436522
2009-08-01,Outras contas,36402090
2009-09-01,Outras contas,142425
2009-10-01,Outras contas,-2839224
2009-11-01,Outras contas,90436
2009-12-01,Outras contas,636284
2010-01-01,Outras contas,88907
2010-02-01,Outras contas,233260
2010-03-01,Outras contas,162665
2010-04-01,Outras contas,-28720
2010-05-01,Outras contas,99391
2010-06-01,Outras contas,111880
2010-07-01,Outras contas,216030
2010-08-01,Outras contas,8477548
2010-09-01,Outras contas,374284
2010-10-01,Outras contas,366702
2010-11-01,Outras contas,425520
2010-12-01,Outras contas,574988
2011-01-01,Outras contas,528979
2011-02-01,Outras contas,1003759
2011-03-01,Outras contas,842864
2011-04-01,Outras contas,1331495
2011-05-01,Outras contas,337817
2011-06-01,Outras contas,395712
2011-07-01,Outras contas,56567
2011-08-01,Outras contas,-6919540
2011-09-01,Outras contas,-2352382
2011-10-01,Outras contas,-1090461
2011-11-01,Outras contas,-1478727
2011-12-01,Outras contas,-428910
2012-01-01,Outras contas,-1467953
2012-02-01,Outras contas,303308
2012-03-01,Outras contas,-1875884
2012-04-01,Outras contas,-840169
2012-05-01,Outras contas,-2867899
2012-06-01,Outras contas,-5855070
2012-07-01,Outras contas,-2115920
2012-08-01,Outras contas,-3003005
2012-09-01,Outras contas,-809033
2012-10-01,Outras contas,-1329278
2012-11-01,Outras contas,-1343844
2012-12-01,Outras contas,6661155
2013-01-01,Outras contas,-1205760
2013-02-01,Outras contas,-837307
2013-03-01,Outras contas,-572173
2013-04-01,Outras contas,-3365797
2013-05-01,Outras contas,-1941402
2013-06-01,Outras contas,-970173
2013-07-01,Outras contas,-656704
2013-08-01,Outras contas,12825517
2013-09-01,Outras contas,-8797170
2013-10-01,Outras contas,-7011689
2013-11-01,Outras contas,7952692
2013-12-01,Outras contas,1324892
2014-01-01,Outras contas,4200882
2014-02-01,Outras contas,-7260482
2014-03-01,Outras contas,-5762244
2014-04-01,Outras contas,-3221630
2014-05-01,Outras contas,-3209758
2014-06-01,Outras contas,-3401124
2014-07-01,Outras contas,1160255
2014-08-01,Outras contas,-14347989
2014-09-01,Outras contas,18526361
2014-10-01,Outras contas,-6475630
2014-11-01,Outras contas,8824769
2014-12-01,Outras contas,16987461
2015-01-01,Outras contas,-9872752
2015-02-01,Outras contas,27470206
2015-03-01,Outras contas,34397063
2015-04-01,Outras contas,-31229393
2015-05-01,Outras contas,22929360
2015-06-01,Outras contas,-7908174
2015-07-01,Outras contas,24489021
2015-08-01,Outras contas,18799686
2015-09-01,Outras contas,38797072
2015-10-01,Outras contas,-18922512
2015-11-01,Outras contas,-11297982
2015-12-01,Outras contas,8129279
2016-01-01,Outras contas,17472533
2016-02-01,Outras contas,-11156455
2016-03-01,Outras contas,-42265269
2016-04-01,Outras contas,-12158598
2016-05-01,Outras contas,3932588
2016-06-01,Outras contas,-22785834
2016-07-01,Outras contas,2887963
2016-08-01,Outras contas,-3375553
2016-09-01,Outras contas,-1030846
2016-10-01,Outras contas,-1941191
2016-11-01,Outras contas,4941304
2016-12-01,Outras contas,-3704395
2017-01-01,Outras contas,-4167921
2017-02-01,Outras contas,-1362767
2017-03-01,Outras contas,1726165
2017-04-01,Outras contas,770187
2017-05-01,Outras contas,-403292
2017-06-01,Outras contas,1084309
2017-07-01,Outras contas,-9400914
2017-08-01,Outras contas,10123372
2017-09-01,Outras contas,820567
2017-10-01,Outras contas,2777646
2017-11-01,Outras contas,-56941
2017-12-01,Outras contas,1181586
2018-01-01,Outras contas,-5153153
2018-02-01,Outras contas,2285610
2018-03-01,Outras contas,3119425
2018-04-01,Outras contas,1957115
2018-05-01,Outras contas,7543610
2018-06-01,Outras contas,8297367
2018-07-01,Outras contas,-8085888
2018-08-01,Outras contas,19216623
1994-07-01,Variação da base ampliada,2836907
1994-08-01,Variação da base ampliada,2651302
1994-09-01,Variação da base ampliada,1630495
1994-10-01,Variação da base ampliada,1763920
1994-11-01,Variação da base ampliada,889525
1994-12-01,Variação da base ampliada,553552
1995-01-01,Variação da base ampliada,-347699
1995-02-01,Variação da base ampliada,1087858
1995-03-01,Variação da base ampliada,-1263521
1995-04-01,Variação da base ampliada,-879704
1995-05-01,Variação da base ampliada,2614714
1995-06-01,Variação da base ampliada,476986
1995-07-01,Variação da base ampliada,13548079
1995-08-01,Variação da base ampliada,9806947
1995-09-01,Variação da base ampliada,875215
1995-10-01,Variação da base ampliada,3934186
1995-11-01,Variação da base ampliada,6709582
1995-12-01,Variação da base ampliada,5057241
1996-01-01,Variação da base ampliada,6998471
1996-02-01,Variação da base ampliada,4877715
1996-03-01,Variação da base ampliada,3486778
1996-04-01,Variação da base ampliada,2711401
1996-05-01,Variação da base ampliada,13877654
1996-06-01,Variação da base ampliada,3191637
1996-07-01,Variação da base ampliada,7423024
1996-08-01,Variação da base ampliada,-754709
1996-09-01,Variação da base ampliada,3062160
1996-10-01,Variação da base ampliada,4098394
1996-11-01,Variação da base ampliada,9326053
1996-12-01,Variação da base ampliada,6377826
1997-01-01,Variação da base ampliada,5777600
1997-02-01,Variação da base ampliada,-4867553
1997-03-01,Variação da base ampliada,5936207
1997-04-01,Variação da base ampliada,6364625
1997-05-01,Variação da base ampliada,132489
1997-06-01,Variação da base ampliada,4881709
1997-07-01,Variação da base ampliada,2867374
1997-08-01,Variação da base ampliada,3441469
1997-09-01,Variação da base ampliada,11651323
1997-10-01,Variação da base ampliada,2739364
1997-11-01,Variação da base ampliada,-7014990
1997-12-01,Variação da base ampliada,63654314
1998-01-01,Variação da base ampliada,5294424
1998-02-01,Variação da base ampliada,2909373
1998-03-01,Variação da base ampliada,16480732
1998-04-01,Variação da base ampliada,5133110
1998-05-01,Variação da base ampliada,3297869
1998-06-01,Variação da base ampliada,20805499
1998-07-01,Variação da base ampliada,4325001
1998-08-01,Variação da base ampliada,-1395539
1998-09-01,Variação da base ampliada,-20797586
1998-10-01,Variação da base ampliada,7646626
1998-11-01,Variação da base ampliada,21093442
1998-12-01,Variação da base ampliada,2666459
1999-01-01,Variação da base ampliada,34684355
1999-02-01,Variação da base ampliada,13418690
1999-03-01,Variação da base ampliada,-13716590
1999-04-01,Variação da base ampliada,-2456640
1999-05-01,Variação da base ampliada,10955899
1999-06-01,Variação da base ampliada,4213268
1999-07-01,Variação da base ampliada,6166289
1999-08-01,Variação da base ampliada,5880567
1999-09-01,Variação da base ampliada,2070764
1999-10-01,Variação da base ampliada,9434291
1999-11-01,Variação da base ampliada,3700601
1999-12-01,Variação da base ampliada,19122192
2000-01-01,Variação da base ampliada,12555697
2000-02-01,Variação da base ampliada,6410673
2000-03-01,Variação da base ampliada,3400117
2000-04-01,Variação da base ampliada,6960865
2000-05-01,Variação da base ampliada,19094174
2000-06-01,Variação da base ampliada,6356293
2000-07-01,Variação da base ampliada,7343960
2000-08-01,Variação da base ampliada,5471664
2000-09-01,Variação da base ampliada,6535578
2000-10-01,Variação da base ampliada,11193947
2000-11-01,Variação da base ampliada,2072796
2000-12-01,Variação da base ampliada,4166320
2001-01-01,Variação da base ampliada,12207639
2001-02-01,Variação da base ampliada,5901334
2001-03-01,Variação da base ampliada,8469580
2001-04-01,Variação da base ampliada,2792942
2001-05-01,Variação da base ampliada,8150042
2001-06-01,Variação da base ampliada,17600298
2001-07-01,Variação da base ampliada,36750080
2001-08-01,Variação da base ampliada,7521968
2001-09-01,Variação da base ampliada,8135894
2001-10-01,Variação da base ampliada,7894935
2001-11-01,Variação da base ampliada,-10791678
2001-12-01,Variação da base ampliada,3345700
2002-01-01,Variação da base ampliada,16311860
2002-02-01,Variação da base ampliada,-1104634
2002-03-01,Variação da base ampliada,4499479
2002-04-01,Variação da base ampliada,9054894
2002-05-01,Variação da base ampliada,13290592
2002-06-01,Variação da base ampliada,26667358
2002-07-01,Variação da base ampliada,27606981
2002-08-01,Variação da base ampliada,-24164056
2002-09-01,Variação da base ampliada,53833230
2002-10-01,Variação da base ampliada,2760430
2002-11-01,Variação da base ampliada,4424808
2002-12-01,Variação da base ampliada,8181333
2003-01-01,Variação da base ampliada,27950985
2003-02-01,Variação da base ampliada,-2538824
2003-03-01,Variação da base ampliada,-3236978
2003-04-01,Variação da base ampliada,-21607667
2003-05-01,Variação da base ampliada,8748806
2003-06-01,Variação da base ampliada,7140347
2003-07-01,Variação da base ampliada,21427265
2003-08-01,Variação da base ampliada,10167814
2003-09-01,Variação da base ampliada,11211089
2003-10-01,Variação da base ampliada,6076329
2003-11-01,Variação da base ampliada,15640929
2003-12-01,Variação da base ampliada,17877769
2004-01-01,Variação da base ampliada,21576632
2004-02-01,Variação da base ampliada,1702225
2004-03-01,Variação da base ampliada,6675635
2004-04-01,Variação da base ampliada,2982355
2004-05-01,Variação da base ampliada,9626469
2004-06-01,Variação da base ampliada,6848818
2004-07-01,Variação da base ampliada,7707638
2004-08-01,Variação da base ampliada,2281655
2004-09-01,Variação da base ampliada,4092698
2004-10-01,Variação da base ampliada,7163221
2004-11-01,Variação da base ampliada,6342658
2004-12-01,Variação da base ampliada,15338501
2005-01-01,Variação da base ampliada,21243617
2005-02-01,Variação da base ampliada,12846623
2005-03-01,Variação da base ampliada,18853560
2005-04-01,Variação da base ampliada,78534
2005-05-01,Variação da base ampliada,7752190
2005-06-01,Variação da base ampliada,13442560
2005-07-01,Variação da base ampliada,17472219
2005-08-01,Variação da base ampliada,12928897
2005-09-01,Variação da base ampliada,12213038
2005-10-01,Variação da base ampliada,17924082
2005-11-01,Variação da base ampliada,14465317
2005-12-01,Variação da base ampliada,25597956
2006-01-01,Variação da base ampliada,30150305
2006-02-01,Variação da base ampliada,11528199
2006-03-01,Variação da base ampliada,12078560
2006-04-01,Variação da base ampliada,9724228
2006-05-01,Variação da base ampliada,10553588
2006-06-01,Variação da base ampliada,9261763
2006-07-01,Variação da base ampliada,22017727
2006-08-01,Variação da base ampliada,13347300
2006-09-01,Variação da base ampliada,18091649
2006-10-01,Variação da base ampliada,16282380
2006-11-01,Variação da base ampliada,11918075
2006-12-01,Variação da base ampliada,17839993
2007-01-01,Variação da base ampliada,23796596
2007-03-01,Variação da base ampliada,32399964
2007-04-01,Variação da base ampliada,26993534
2007-05-01,Variação da base ampliada,39594414
2007-06-01,Variação da base ampliada,31026479
2007-07-01,Variação da base ampliada,28069950
2007-08-01,Variação da base ampliada,13069297
2007-09-01,Variação da base ampliada,12940681
2007-10-01,Variação da base ampliada,13377527
2007-11-01,Variação da base ampliada,19165891
2007-12-01,Variação da base ampliada,12614390
2008-01-01,Variação da base ampliada,32386252
2008-02-01,Variação da base ampliada,6138066
2008-03-01,Variação da base ampliada,18521628
2008-04-01,Variação da base ampliada,10766102
2008-05-01,Variação da base ampliada,9193827
2008-06-01,Variação da base ampliada,20045370
2008-07-01,Variação da base ampliada,27097074
2008-08-01,Variação da base ampliada,5688967
2008-09-01,Variação da base ampliada,13677366
2008-10-01,Variação da base ampliada,-5588679
2008-11-01,Variação da base ampliada,-9755211
2008-12-01,Variação da base ampliada,23500375
2009-01-01,Variação da base ampliada,24614332
2009-02-01,Variação da base ampliada,8831437
2009-03-01,Variação da base ampliada,23208640
2009-04-01,Variação da base ampliada,5607971
2009-05-01,Variação da base ampliada,13991815
2009-06-01,Variação da base ampliada,54761973
2009-07-01,Variação da base ampliada,48425478
2009-08-01,Variação da base ampliada,43987229
2009-09-01,Variação da base ampliada,27722296
2009-10-01,Variação da base ampliada,18136734
2009-11-01,Variação da base ampliada,6034775
2009-12-01,Variação da base ampliada,7738970
2010-01-01,Variação da base ampliada,29165490
2010-02-01,Variação da base ampliada,3806093
2010-03-01,Variação da base ampliada,27191848
2010-04-01,Variação da base ampliada,84788060
2010-05-01,Variação da base ampliada,24776983
2010-06-01,Variação da base ampliada,25356660
2010-07-01,Variação da base ampliada,26848372
2010-08-01,Variação da base ampliada,24907309
2010-09-01,Variação da base ampliada,34717078
2010-10-01,Variação da base ampliada,34502002
2010-11-01,Variação da base ampliada,19759788
2010-12-01,Variação da base ampliada,8361804
2011-01-01,Variação da base ampliada,52862905
2011-02-01,Variação da base ampliada,21145703
2011-03-01,Variação da base ampliada,30124852
2011-04-01,Variação da base ampliada,23797657
2011-05-01,Variação da base ampliada,17052219
2011-06-01,Variação da base ampliada,51429204
2011-07-01,Variação da base ampliada,26706336
2011-08-01,Variação da base ampliada,6957234
2011-09-01,Variação da base ampliada,14325317
2011-10-01,Variação da base ampliada,18082384
2011-11-01,Variação da base ampliada,5104782
2011-12-01,Variação da base ampliada,22054396
2012-01-01,Variação da base ampliada,39489930
2012-02-01,Variação da base ampliada,3288528
2012-03-01,Variação da base ampliada,32706357
2012-04-01,Variação da base ampliada,23697808
2012-05-01,Variação da base ampliada,10495119
2012-06-01,Variação da base ampliada,28739410
2012-07-01,Variação da base ampliada,17124087
2012-08-01,Variação da base ampliada,10777747
2012-09-01,Variação da base ampliada,36663708
2012-10-01,Variação da base ampliada,36034955
2012-11-01,Variação da base ampliada,16048651
2012-12-01,Variação da base ampliada,-17749159
2013-01-01,Variação da base ampliada,31715455
2013-02-01,Variação da base ampliada,5399686
2013-03-01,Variação da base ampliada,22585893
2013-04-01,Variação da base ampliada,21196342
2013-05-01,Variação da base ampliada,6968503
2013-06-01,Variação da base ampliada,21643176
2013-07-01,Variação da base ampliada,22019962
2013-08-01,Variação da base ampliada,15390650
2013-09-01,Variação da base ampliada,19576724
2013-10-01,Variação da base ampliada,14907239
2013-11-01,Variação da base ampliada,-2870279
2013-12-01,Variação da base ampliada,2280975
2014-01-01,Variação da base ampliada,61177341
2014-02-01,Variação da base ampliada,-4374985
2014-03-01,Variação da base ampliada,26174913
2014-04-01,Variação da base ampliada,19339944
2014-05-01,Variação da base ampliada,24121864
2014-06-01,Variação da base ampliada,60853740
2014-07-01,Variação da base ampliada,48968093
2014-08-01,Variação da base ampliada,7463211
2014-09-01,Variação da base ampliada,65912483
2014-10-01,Variação da base ampliada,26504944
2014-11-01,Variação da base ampliada,36711238
2014-12-01,Variação da base ampliada,35487952
2015-01-01,Variação da base ampliada,40730175
2015-02-01,Variação da base ampliada,52438896
2015-03-01,Variação da base ampliada,73134767
2015-04-01,Variação da base ampliada,-4487246
2015-05-01,Variação da base ampliada,65682352
2015-06-01,Variação da base ampliada,41828263
2015-07-01,Variação da base ampliada,80603120
2015-08-01,Variação da base ampliada,57065614
2015-09-01,Variação da base ampliada,48530997
2015-10-01,Variação da base ampliada,35988878
2015-11-01,Variação da base ampliada,34777519
2015-12-01,Variação da base ampliada,88227068
2016-01-01,Variação da base ampliada,57615827
2016-02-01,Variação da base ampliada,35714144
2016-03-01,Variação da base ampliada,-7305963
2016-04-01,Variação da base ampliada,35452656
2016-05-01,Variação da base ampliada,66315034
2016-06-01,Variação da base ampliada,36749496
2016-07-01,Variação da base ampliada,98974220
2016-08-01,Variação da base ampliada,54644361
2016-09-01,Variação da base ampliada,69466259
2016-10-01,Variação da base ampliada,3563592
2016-11-01,Variação da base ampliada,70371436
2016-12-01,Variação da base ampliada,-9196837
2017-01-01,Variação da base ampliada,48845057
2017-02-01,Variação da base ampliada,56538792
2017-03-01,Variação da base ampliada,49000354
2017-04-01,Variação da base ampliada,40536184
2017-05-01,Variação da base ampliada,59137979
2017-06-01,Variação da base ampliada,64221457
2017-07-01,Variação da base ampliada,63198288
2017-08-01,Variação da base ampliada,50932053
2017-09-01,Variação da base ampliada,287e5
2017-10-01,Variação da base ampliada,23037029
2017-11-01,Variação da base ampliada,23453464
2017-12-01,Variação da base ampliada,19123651
2018-01-01,Variação da base ampliada,35256655
2018-02-01,Variação da base ampliada,32389924
2018-03-01,Variação da base ampliada,29003146
2018-04-01,Variação da base ampliada,40059679
2018-05-01,Variação da base ampliada,47173047
2018-06-01,Variação da base ampliada,22488857
2018-07-01,Variação da base ampliada,52048787
2018-08-01,Variação da base ampliada,-2973264
